1001,3.64E-06,3.24E-06,Decent_Best_run1,Decent_Average_run1
1001,4.72E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.78E-06
1001,4.72E-06,4.22E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.78E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.72E-06,4.22E-06,6.11E-06,5.78E-06
1001,4.72E-06,4.22E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.22E-06,6.11E-06,5.78E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.78E-06
1001,4.72E-06,4.24E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.78E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.22E-06,6.11E-06,5.79E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.78E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.72E-06,4.22E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.22E-06,6.11E-06,5.80E-06
1001,4.72E-06,4.22E-06,6.11E-06,5.77E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.22E-06,6.11E-06,5.80E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.22E-06,6.11E-06,5.80E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.72E-06,4.22E-06,6.11E-06,5.79E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.78E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.72E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.72E-06,4.23E-06,6.11E-06,5.79E-06
1001,4.72E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.82E-06
1001,4.73E-06,4.23E-06,6.11E-06,5.82E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.78E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.23E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.79E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.79E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.23E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.79E-06
1000,4.73E-06,4.25E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.25E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.79E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.25E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.79E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.25E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.25E-06,6.11E-06,5.79E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.79E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.82E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.25E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.25E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.25E-06,6.11E-06,5.82E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.25E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.23E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.82E-06
1001,4.73E-06,4.25E-06,6.11E-06,5.80E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.82E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.80E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.82E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.79E-06
1001,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.73E-06,4.25E-06,6.11E-06,5.82E-06
1000,4.73E-06,4.24E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.25E-06,6.11E-06,5.81E-06
1000,4.74E-06,4.24E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.24E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.24E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.24E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.25E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.25E-06,6.11E-06,5.83E-06
1000,4.74E-06,4.24E-06,6.11E-06,5.81E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.81E-06
1000,4.74E-06,4.25E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.83E-06
1000,4.74E-06,4.25E-06,6.11E-06,5.81E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.25E-06,6.11E-06,5.80E-06
1001,4.74E-06,4.25E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.25E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.25E-06,6.11E-06,5.81E-06
1000,4.74E-06,4.25E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.25E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.25E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.83E-06
1000,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.26E-06,6.11E-06,5.84E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.81E-06
1000,4.74E-06,4.26E-06,6.11E-06,5.83E-06
1001,4.74E-06,4.27E-06,6.11E-06,5.83E-06
1000,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.83E-06
1000,4.74E-06,4.27E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.27E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.81E-06
1000,4.74E-06,4.27E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.26E-06,6.11E-06,5.83E-06
1001,4.74E-06,4.28E-06,6.11E-06,5.84E-06
1000,4.74E-06,4.27E-06,6.11E-06,5.84E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.83E-06
1000,4.74E-06,4.27E-06,6.11E-06,5.83E-06
1001,4.74E-06,4.27E-06,6.11E-06,5.83E-06
1000,4.74E-06,4.27E-06,6.11E-06,5.83E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.26E-06,6.11E-06,5.84E-06
1001,4.74E-06,4.26E-06,6.11E-06,5.82E-06
1000,4.74E-06,4.27E-06,6.11E-06,5.82E-06
1001,4.74E-06,4.27E-06,6.14E-06,5.83E-06
1000,4.74E-06,4.27E-06,6.14E-06,5.84E-06
1001,4.74E-06,4.27E-06,6.14E-06,5.84E-06
1000,4.74E-06,4.27E-06,6.14E-06,5.85E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.83E-06
1000,4.75E-06,4.26E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.27E-06,6.14E-06,5.82E-06
1000,4.75E-06,4.28E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.83E-06
1000,4.75E-06,4.27E-06,6.14E-06,5.83E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.82E-06
1000,4.75E-06,4.28E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.29E-06,6.14E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.84E-06
1000,4.75E-06,4.28E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.83E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.14E-06,5.83E-06
1000,4.75E-06,4.28E-06,6.14E-06,5.85E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.85E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.82E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.83E-06
1000,4.75E-06,4.28E-06,6.14E-06,5.82E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.83E-06
1000,4.75E-06,4.27E-06,6.14E-06,5.81E-06
1001,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.83E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.83E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.83E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.83E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1001,4.75E-06,4.29E-06,6.14E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.83E-06
1001,4.75E-06,4.28E-06,6.14E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.14E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.14E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.84E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.28E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.84E-06
1001,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.28E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.84E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.28E-06,6.18E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.84E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.30E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.28E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.88E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.88E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.30E-06,6.18E-06,5.88E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.30E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.30E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.86E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.85E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.88E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.30E-06,6.18E-06,5.89E-06
1000,4.75E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.75E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.75E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.86E-06
1001,4.76E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.86E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.29E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.29E-06,6.18E-06,5.86E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.86E-06
1001,4.76E-06,4.29E-06,6.18E-06,5.86E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.86E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.89E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.89E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.86E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.86E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.89E-06
1000,4.76E-06,4.30E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.30E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.29E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.89E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.86E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.32E-06,6.18E-06,5.89E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.89E-06
1001,4.76E-06,4.32E-06,6.18E-06,5.86E-06
1000,4.76E-06,4.31E-06,6.18E-06,5.87E-06
1001,4.76E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.32E-06,6.18E-06,5.88E-06
1001,4.76E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.76E-06,4.32E-06,6.18E-06,5.86E-06
1001,4.76E-06,4.31E-06,6.18E-06,5.86E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.87E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.87E-06
1000,4.77E-06,4.31E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.86E-06
1000,4.77E-06,4.31E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.31E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.87E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.33E-06,6.18E-06,5.89E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.90E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.86E-06
1001,4.77E-06,4.33E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.87E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.89E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.90E-06
1001,4.77E-06,4.33E-06,6.18E-06,5.90E-06
1000,4.77E-06,4.33E-06,6.18E-06,5.89E-06
1001,4.77E-06,4.33E-06,6.18E-06,5.89E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.87E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.33E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.87E-06
1000,4.77E-06,4.33E-06,6.18E-06,5.89E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.89E-06
1000,4.77E-06,4.33E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.33E-06,6.18E-06,5.89E-06
1000,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.33E-06,6.18E-06,5.89E-06
1001,4.77E-06,4.33E-06,6.18E-06,5.88E-06
1000,4.77E-06,4.33E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.89E-06
1000,4.77E-06,4.33E-06,6.18E-06,5.88E-06
1001,4.77E-06,4.32E-06,6.18E-06,5.90E-06
1000,4.77E-06,4.33E-06,6.18E-06,5.89E-06
